"Year","FullGeoName","County","Activity","Reported.human.cases","Neuroinvasive.disease.cases","Identified.by.Blood.Donor.Screening","State","Average_Temperature_F"
2016,"TX, Angelina",48005,"Human infections",9,7,0,"TX",56.2
2016,"TX, Archer",48009,"Non-human activity",0,0,0,"TX",56.2
2016,"TX, Austin",48015,"Non-human activity",0,0,0,"TX",56.2
2016,"TX, Bastrop",48021,"Human infections and non-human activity",5,3,1,"TX",56.2
2016,"TX, Bell",48027,"Human infections and non-human activity",2,2,1,"TX",56.2
2016,"TX, Bexar",48029,"Human infections and non-human activity",2,2,1,"TX",56.2
2016,"TX, Bosque",48035,"Human infections",2,2,0,"TX",56.2
2016,"TX, Bowie",48037,"Human infections and non-human activity",2,0,1,"TX",56.2
2016,"TX, Brazoria",48039,"Human infections and non-human activity",5,4,0,"TX",56.2
2016,"TX, Brazos",48041,"Human infections and non-human activity",2,0,1,"TX",56.2
2016,"TX, Brown",48049,"Human infections",2,1,0,"TX",56.2
2016,"TX, Burleson",48051,"Non-human activity",0,0,0,"TX",56.2
2016,"TX, Burnet",48053,"Non-human activity",0,0,0,"TX",56.2
2016,"TX, Caldwell",48055,"Non-human activity",0,0,0,"TX",56.2
2016,"TX, Callahan",48059,"Human infections",1,1,0,"TX",56.2
2016,"TX, Cameron",48061,"Non-human activity",0,0,0,"TX",56.2
2016,"TX, Camp",48063,"Non-human activity",0,0,0,"TX",56.2
2016,"TX, Cass",48067,"Human infections and non-human activity",2,0,0,"TX",56.2
2016,"TX, Cherokee",48073,"Human infections and non-human activity",1,1,0,"TX",56.2
2016,"TX, Coke",48081,"Non-human activity",0,0,0,"TX",56.2
2016,"TX, Collin",48085,"Human infections and non-human activity",22,12,0,"TX",56.2
2016,"TX, Colorado",48089,"Human infections",1,1,0,"TX",56.2
2016,"TX, Comanche",48093,"Non-human activity",0,0,0,"TX",56.2
2016,"TX, Cooke",48097,"Non-human activity",0,0,0,"TX",56.2
2016,"TX, Coryell",48099,"Non-human activity",0,0,0,"TX",56.2
2016,"TX, Dallam",48111,"Human infections",0,0,1,"TX",56.2
2016,"TX, Dallas",48113,"Human infections and non-human activity",61,40,2,"TX",56.2
2016,"TX, Dawson",48115,"Human infections",1,1,0,"TX",56.2
2016,"TX, Denton",48121,"Human infections and non-human activity",20,10,2,"TX",56.2
2016,"TX, Dimmit",48127,"Human infections",1,1,0,"TX",56.2
2016,"TX, Eastland",48133,"Human infections and non-human activity",1,1,0,"TX",56.2
2016,"TX, Ector",48135,"Human infections and non-human activity",1,1,0,"TX",56.2
2016,"TX, Ellis",48139,"Human infections and non-human activity",3,3,0,"TX",56.2
2016,"TX, El Paso",48141,"Human infections and non-human activity",6,4,0,"TX",56.2
2016,"TX, Erath",48143,"Non-human activity",0,0,0,"TX",56.2
2016,"TX, Falls",48145,"Human infections",1,1,0,"TX",56.2
2016,"TX, Fayette",48149,"Non-human activity",0,0,0,"TX",56.2
2016,"TX, Fort Bend",48157,"Human infections and non-human activity",2,2,2,"TX",56.2
2016,"TX, Franklin",48159,"Human infections and non-human activity",1,1,0,"TX",56.2
2016,"TX, Freestone",48161,"Human infections and non-human activity",2,1,0,"TX",56.2
2016,"TX, Gaines",48165,"Human infections",1,1,0,"TX",56.2
2016,"TX, Galveston",48167,"Human infections and non-human activity",6,5,2,"TX",56.2
2016,"TX, Grayson",48181,"Human infections and non-human activity",6,5,0,"TX",56.2
2016,"TX, Gregg",48183,"Human infections and non-human activity",4,4,1,"TX",56.2
2016,"TX, Grimes",48185,"Human infections and non-human activity",2,2,0,"TX",56.2
2016,"TX, Guadalupe",48187,"Human infections and non-human activity",0,0,1,"TX",56.2
2016,"TX, Hale",48189,"Human infections",1,0,0,"TX",56.2
2016,"TX, Hamilton",48193,"Human infections",1,0,0,"TX",56.2
2016,"TX, Hansford",48195,"Human infections",1,1,0,"TX",56.2
2016,"TX, Harris",48201,"Human infections and non-human activity",24,18,13,"TX",56.2
2016,"TX, Harrison",48203,"Non-human activity",0,0,0,"TX",56.2
2016,"TX, Hays",48209,"Non-human activity",0,0,0,"TX",56.2
2016,"TX, Henderson",48213,"Human infections and non-human activity",4,4,0,"TX",56.2
2016,"TX, Hockley",48219,"Human infections",2,1,0,"TX",56.2
2016,"TX, Hood",48221,"Human infections",2,0,0,"TX",56.2
2016,"TX, Hopkins",48223,"Human infections and non-human activity",4,2,1,"TX",56.2
2016,"TX, Houston",48225,"Non-human activity",0,0,0,"TX",56.2
2016,"TX, Hunt",48231,"Human infections and non-human activity",6,4,1,"TX",56.2
2016,"TX, Irion",48235,"Human infections",2,1,0,"TX",56.2
2016,"TX, Jasper",48241,"Non-human activity",0,0,0,"TX",56.2
2016,"TX, Jefferson",48245,"Human infections and non-human activity",7,0,0,"TX",56.2
2016,"TX, Johnson",48251,"Human infections and non-human activity",5,5,0,"TX",56.2
2016,"TX, Knox",48275,"Human infections",1,1,0,"TX",56.2
2016,"TX, Lamar",48277,"Human infections and non-human activity",2,2,0,"TX",56.2
2016,"TX, Lamb",48279,"Human infections",1,1,0,"TX",56.2
2016,"TX, Lavaca",48285,"Non-human activity",0,0,0,"TX",56.2
2016,"TX, Lee",48287,"Non-human activity",0,0,0,"TX",56.2
2016,"TX, Leon",48289,"Non-human activity",0,0,0,"TX",56.2
2016,"TX, Liberty",48291,"Human infections",2,2,1,"TX",56.2
2016,"TX, Limestone",48293,"Human infections and non-human activity",1,1,0,"TX",56.2
2016,"TX, Lubbock",48303,"Human infections and non-human activity",1,0,0,"TX",56.2
2016,"TX, Mclennan",48309,"Human infections and non-human activity",7,4,0,"TX",56.2
2016,"TX, Mcmullen",48311,"Non-human activity",0,0,0,"TX",56.2
2016,"TX, Madison",48313,"Non-human activity",0,0,0,"TX",56.2
2016,"TX, Matagorda",48321,"Human infections",1,1,0,"TX",56.2
2016,"TX, Mitchell",48335,"Non-human activity",0,0,0,"TX",56.2
2016,"TX, Montgomery",48339,"Human infections and non-human activity",10,8,1,"TX",56.2
2016,"TX, Morris",48343,"Non-human activity",0,0,0,"TX",56.2
2016,"TX, Nacogdoches",48347,"Human infections and non-human activity",3,2,0,"TX",56.2
2016,"TX, Navarro",48349,"Human infections and non-human activity",5,4,0,"TX",56.2
2016,"TX, Newton",48351,"Human infections",1,1,0,"TX",56.2
2016,"TX, Nueces",48355,"Human infections and non-human activity",5,5,1,"TX",56.2
2016,"TX, Orange",48361,"Human infections and non-human activity",1,0,1,"TX",56.2
2016,"TX, Palo Pinto",48363,"Human infections and non-human activity",2,2,0,"TX",56.2
2016,"TX, Parker",48367,"Human infections and non-human activity",2,2,0,"TX",56.2
2016,"TX, Pecos",48371,"Human infections",1,1,0,"TX",56.2
2016,"TX, Polk",48373,"Human infections and non-human activity",2,2,0,"TX",56.2
2016,"TX, Presidio",48377,"Human infections",1,1,0,"TX",56.2
2016,"TX, Rains",48379,"Human infections",1,1,0,"TX",56.2
2016,"TX, Randall",48381,"Human infections and non-human activity",1,0,0,"TX",56.2
2016,"TX, Red River",48387,"Human infections",1,1,1,"TX",56.2
2016,"TX, Robertson",48395,"Non-human activity",0,0,0,"TX",56.2
2016,"TX, Rockwall",48397,"Human infections and non-human activity",1,1,0,"TX",56.2
2016,"TX, Runnels",48399,"Human infections",1,1,0,"TX",56.2
2016,"TX, Rusk",48401,"Human infections",3,3,0,"TX",56.2
2016,"TX, San Jacinto",48407,"Non-human activity",0,0,0,"TX",56.2
2016,"TX, Shelby",48419,"Human infections and non-human activity",1,1,0,"TX",56.2
2016,"TX, Smith",48423,"Human infections and non-human activity",6,5,1,"TX",56.2
2016,"TX, Stonewall",48433,"Non-human activity",0,0,0,"TX",56.2
2016,"TX, Tarrant",48439,"Human infections and non-human activity",44,29,4,"TX",56.2
2016,"TX, Taylor",48441,"Human infections and non-human activity",1,1,0,"TX",56.2
2016,"TX, Throckmorton",48447,"Non-human activity",0,0,0,"TX",56.2
2016,"TX, Titus",48449,"Human infections and non-human activity",1,0,1,"TX",56.2
2016,"TX, Tom Green",48451,"Non-human activity",0,0,0,"TX",56.2
2016,"TX, Travis",48453,"Human infections and non-human activity",3,0,0,"TX",56.2
2016,"TX, Trinity",48455,"Human infections and non-human activity",1,0,0,"TX",56.2
2016,"TX, Tyler",48457,"Human infections",1,0,0,"TX",56.2
2016,"TX, Upshur",48459,"Human infections and non-human activity",1,1,1,"TX",56.2
2016,"TX, Van Zandt",48467,"Human infections and non-human activity",5,3,0,"TX",56.2
2016,"TX, Victoria",48469,"Non-human activity",0,0,0,"TX",56.2
2016,"TX, Waller",48473,"Human infections and non-human activity",2,2,0,"TX",56.2
2016,"TX, Washington",48477,"Human infections and non-human activity",0,0,1,"TX",56.2
2016,"TX, Webb",48479,"Non-human activity",0,0,0,"TX",56.2
2016,"TX, Wharton",48481,"Human infections",1,1,1,"TX",56.2
2016,"TX, Wichita",48485,"Non-human activity",0,0,0,"TX",56.2
2016,"TX, Williamson",48491,"Human infections and non-human activity",2,2,0,"TX",56.2
2016,"TX, Wilson",48493,"Human infections",1,1,0,"TX",56.2
2016,"TX, Wise",48497,"Human infections",1,1,0,"TX",56.2
2016,"TX, Wood",48499,"Human infections and non-human activity",4,1,0,"TX",56.2
2016,"TX, Zavala",48507,"Human infections",1,1,0,"TX",56.2
2016,"UT, Box Elder",49003,"Non-human activity",0,0,0,"UT",56.2
2016,"UT, Davis",49011,"Non-human activity",0,0,0,"UT",56.2
2016,"UT, Duchesne",49013,"Human infections and non-human activity",1,0,0,"UT",56.2
2016,"UT, Millard",49027,"Non-human activity",0,0,0,"UT",56.2
2016,"UT, Salt Lake",49035,"Human infections and non-human activity",11,7,0,"UT",56.2
2016,"UT, Tooele",49045,"Non-human activity",0,0,0,"UT",56.2
2016,"UT, Uintah",49047,"Non-human activity",0,0,0,"UT",56.2
2016,"UT, Utah",49049,"Human infections",1,0,0,"UT",56.2
2016,"UT, Washington",49053,"Non-human activity",0,0,0,"UT",56.2
2016,"VT, Addison",50001,"Non-human activity",0,0,0,"VT",56.2
2016,"VT, Caledonia",50005,"Non-human activity",0,0,0,"VT",56.2
2016,"VT, Chittenden",50007,"Non-human activity",0,0,0,"VT",56.2
2016,"VT, Windham",50025,"Non-human activity",0,0,0,"VT",56.2
2016,"VT, Windsor",50027,"Human infections and non-human activity",2,2,0,"VT",56.2
2016,"VA, Fairfax",51059,"Non-human activity",0,0,0,"VA",56.2
2016,"VA, Henrico",51087,"Non-human activity",0,0,0,"VA",56.2
2016,"VA, Prince William",51153,"Human infections and non-human activity",2,0,1,"VA",56.2
2016,"VA, Rockingham",51165,"Human infections",1,1,1,"VA",56.2
2016,"VA, Alexandria City",51510,"Human infections and non-human activity",1,1,0,"VA",56.2
2016,"VA, Chesapeake City",51550,"Non-human activity",0,0,0,"VA",56.2
2016,"VA, Norfolk City",51710,"Non-human activity",0,0,0,"VA",56.2
2016,"VA, Richmond City",51760,"Human infections",2,2,0,"VA",56.2
2016,"VA, Roanoke City",51770,"Human infections",1,1,0,"VA",56.2
2016,"VA, Suffolk City",51800,"Non-human activity",0,0,0,"VA",56.2
2016,"VA, Virginia Beach City",51810,"Non-human activity",0,0,0,"VA",56.2
2016,"VA, Winchester City",51840,"Human infections",1,1,0,"VA",56.2
2016,"WA, Adams",53001,"Non-human activity",0,0,0,"WA",56.2
2016,"WA, Asotin",53003,"Human infections",0,0,1,"WA",56.2
2016,"WA, Benton",53005,"Human infections and non-human activity",3,3,0,"WA",56.2
2016,"WA, Franklin",53021,"Non-human activity",0,0,0,"WA",56.2
2016,"WA, Grant",53025,"Human infections and non-human activity",0,0,2,"WA",56.2
2016,"WA, Kittitas",53037,"Non-human activity",0,0,0,"WA",56.2
2016,"WA, Lincoln",53043,"Non-human activity",0,0,0,"WA",56.2
2016,"WA, Okanogan",53047,"Non-human activity",0,0,0,"WA",56.2
2016,"WA, Pend Oreille",53051,"Non-human activity",0,0,0,"WA",56.2
2016,"WA, Spokane",53063,"Human infections and non-human activity",3,2,0,"WA",56.2
2016,"WA, Stevens",53065,"Non-human activity",0,0,0,"WA",56.2
2016,"WA, Walla Walla",53071,"Human infections",1,1,0,"WA",56.2
2016,"WA, Whitman",53075,"Human infections",1,1,0,"WA",56.2
2016,"WA, Yakima",53077,"Human infections and non-human activity",1,1,0,"WA",56.2
2016,"WV, Berkeley",54003,"Human infections",1,0,0,"WV",56.2
2016,"WV, Cabell",54011,"Non-human activity",0,0,0,"WV",56.2
2016,"WV, Kanawha",54039,"Non-human activity",0,0,0,"WV",56.2
2016,"WV, Mason",54053,"Non-human activity",0,0,0,"WV",56.2
2016,"WV, Mineral",54057,"Non-human activity",0,0,0,"WV",56.2
2016,"WV, Nicholas",54067,"Non-human activity",0,0,0,"WV",56.2
2016,"WV, Wayne",54099,"Non-human activity",0,0,0,"WV",56.2
2016,"WI, Barron",55005,"Non-human activity",0,0,0,"WI",56.2
2016,"WI, Bayfield",55007,"Non-human activity",0,0,0,"WI",56.2
2016,"WI, Brown",55009,"Non-human activity",0,0,0,"WI",56.2
2016,"WI, Burnett",55013,"Non-human activity",0,0,0,"WI",56.2
2016,"WI, Chippewa",55017,"Human infections and non-human activity",1,1,0,"WI",56.2
2016,"WI, Clark",55019,"Non-human activity",0,0,0,"WI",56.2
2016,"WI, Dane",55025,"Human infections and non-human activity",3,2,1,"WI",56.2
2016,"WI, Dodge",55027,"Non-human activity",0,0,0,"WI",56.2
2016,"WI, Eau Claire",55035,"Non-human activity",0,0,0,"WI",56.2
2016,"WI, Fond Du Lac",55039,"Non-human activity",0,0,0,"WI",56.2
2016,"WI, Green",55045,"Non-human activity",0,0,0,"WI",56.2
2016,"WI, Jefferson",55055,"Non-human activity",0,0,0,"WI",56.2
2016,"WI, Kenosha",55059,"Non-human activity",0,0,0,"WI",56.2
2016,"WI, La Crosse",55063,"Human infections and non-human activity",1,1,0,"WI",56.2
2016,"WI, Langlade",55067,"Non-human activity",0,0,0,"WI",56.2
2016,"WI, Lincoln",55069,"Non-human activity",0,0,0,"WI",56.2
2016,"WI, Manitowoc",55071,"Human infections and non-human activity",1,1,0,"WI",56.2
2016,"WI, Marathon",55073,"Non-human activity",0,0,0,"WI",56.2
2016,"WI, Marinette",55075,"Non-human activity",0,0,0,"WI",56.2
2016,"WI, Milwaukee",55079,"Human infections and non-human activity",1,0,0,"WI",56.2
2016,"WI, Monroe",55081,"Non-human activity",0,0,0,"WI",56.2
2016,"WI, Oconto",55083,"Non-human activity",0,0,0,"WI",56.2
2016,"WI, Oneida",55085,"Non-human activity",0,0,0,"WI",56.2
2016,"WI, Outagamie",55087,"Non-human activity",0,0,0,"WI",56.2
2016,"WI, Ozaukee",55089,"Non-human activity",0,0,0,"WI",56.2
2016,"WI, Pierce",55093,"Non-human activity",0,0,0,"WI",56.2
2016,"WI, Polk",55095,"Non-human activity",0,0,0,"WI",56.2
2016,"WI, Portage",55097,"Non-human activity",0,0,0,"WI",56.2
2016,"WI, Racine",55101,"Non-human activity",0,0,0,"WI",56.2
2016,"WI, Rock",55105,"Human infections and non-human activity",2,1,0,"WI",56.2
2016,"WI, Rusk",55107,"Non-human activity",0,0,0,"WI",56.2
2016,"WI, St Croix",55109,"Human infections and non-human activity",1,1,0,"WI",56.2
2016,"WI, Sauk",55111,"Non-human activity",0,0,0,"WI",56.2
2016,"WI, Sawyer",55113,"Human infections and non-human activity",1,1,0,"WI",56.2
2016,"WI, Shawano",55115,"Non-human activity",0,0,0,"WI",56.2
2016,"WI, Sheboygan",55117,"Human infections and non-human activity",1,1,0,"WI",56.2
2016,"WI, Trempealeau",55121,"Human infections and non-human activity",1,1,0,"WI",56.2
2016,"WI, Vilas",55125,"Non-human activity",0,0,0,"WI",56.2
2016,"WI, Walworth",55127,"Non-human activity",0,0,0,"WI",56.2
2016,"WI, Washburn",55129,"Non-human activity",0,0,0,"WI",56.2
2016,"WI, Washington",55131,"Non-human activity",0,0,0,"WI",56.2
2016,"WI, Waukesha",55133,"Non-human activity",0,0,0,"WI",56.2
2016,"WI, Waushara",55137,"Non-human activity",0,0,0,"WI",56.2
2016,"WI, Winnebago",55139,"Non-human activity",0,0,0,"WI",56.2
2016,"WI, Wood",55141,"Non-human activity",0,0,0,"WI",56.2
2016,"WY, Albany",56001,"Human infections and non-human activity",1,1,0,"WY",56.2
2016,"WY, Campbell",56005,"Human infections and non-human activity",1,1,0,"WY",56.2
2016,"WY, Fremont",56013,"Human infections and non-human activity",1,1,0,"WY",56.2
2016,"WY, Goshen",56015,"Human infections and non-human activity",1,1,0,"WY",56.2
2016,"WY, Laramie",56021,"Non-human activity",0,0,0,"WY",56.2
2016,"WY, Natrona",56025,"Human infections and non-human activity",1,0,1,"WY",56.2
2016,"WY, Platte",56031,"Human infections",3,1,0,"WY",56.2
2016,"WY, Sheridan",56033,"Human infections and non-human activity",2,2,0,"WY",56.2
2016,"WY, Uinta",56041,"Human infections and non-human activity",1,1,0,"WY",56.2
2017,"AL, Autauga",1001,"Human infections",6,3,0,"AL",56.1
2017,"AL, Baldwin",1003,"Human infections",3,2,0,"AL",56.1
2017,"AL, Bibb",1007,"Human infections",1,0,0,"AL",56.1
2017,"AL, Blount",1009,"Non-human activity",0,0,0,"AL",56.1
2017,"AL, Bullock",1011,"Human infections",1,1,0,"AL",56.1
2017,"AL, Calhoun",1015,"Human infections",2,2,0,"AL",56.1
2017,"AL, Chilton",1021,"Human infections and non-human activity",3,3,0,"AL",56.1
2017,"AL, Clay",1027,"Non-human activity",0,0,0,"AL",56.1
2017,"AL, Cleburne",1029,"Human infections",1,1,0,"AL",56.1
2017,"AL, Colbert",1033,"Human infections",2,1,0,"AL",56.1
2017,"AL, Covington",1039,"Human infections",1,1,0,"AL",56.1
2017,"AL, Cullman",1043,"Human infections",1,1,0,"AL",56.1
2017,"AL, Dallas",1047,"Human infections",2,0,0,"AL",56.1
2017,"AL, Elmore",1051,"Human infections and non-human activity",3,2,0,"AL",56.1
2017,"AL, Etowah",1055,"Human infections",2,1,1,"AL",56.1
2017,"AL, Fayette",1057,"Human infections",0,0,1,"AL",56.1
2017,"AL, Franklin",1059,"Human infections",1,1,0,"AL",56.1
2017,"AL, Henry",1067,"Human infections",1,1,0,"AL",56.1
2017,"AL, Houston",1069,"Human infections",0,0,1,"AL",56.1
2017,"AL, Jefferson",1073,"Human infections",6,4,3,"AL",56.1
2017,"AL, Lamar",1075,"Non-human activity",0,0,0,"AL",56.1
2017,"AL, Lee",1081,"Non-human activity",0,0,0,"AL",56.1
2017,"AL, Madison",1089,"Human infections",2,2,3,"AL",56.1
2017,"AL, Mobile",1097,"Human infections and non-human activity",0,0,1,"AL",56.1
2017,"AL, Monroe",1099,"Human infections",1,0,0,"AL",56.1
2017,"AL, Montgomery",1101,"Human infections",12,7,0,"AL",56.1
2017,"AL, Morgan",1103,"Human infections",1,1,0,"AL",56.1
2017,"AL, Pike",1109,"Human infections",0,0,1,"AL",56.1
2017,"AL, Shelby",1117,"Human infections",4,4,1,"AL",56.1
2017,"AL, Sumter",1119,"Human infections",1,0,0,"AL",56.1
2017,"AL, Tuscaloosa",1125,"Human infections",3,2,1,"AL",56.1
2017,"AZ, Cochise",4003,"Non-human activity",0,0,0,"AZ",56.1
2017,"AZ, Graham",4009,"Human infections",1,1,0,"AZ",56.1
2017,"AZ, Maricopa",4013,"Human infections and non-human activity",93,81,12,"AZ",56.1
2017,"AZ, Mohave",4015,"Human infections",1,1,0,"AZ",56.1
2017,"AZ, Navajo",4017,"Human infections",1,0,1,"AZ",56.1
2017,"AZ, Pima",4019,"Human infections",5,5,2,"AZ",56.1
2017,"AZ, Pinal",4021,"Human infections and non-human activity",10,10,1,"AZ",56.1
2017,"AZ, Yuma",4027,"Non-human activity",0,0,0,"AZ",56.1
2017,"AR, Bradley",5011,"Non-human activity",0,0,0,"AR",56.1
2017,"AR, Columbia",5027,"Human infections",1,1,0,"AR",56.1
2017,"AR, Crawford",5033,"Human infections",1,1,0,"AR",56.1
2017,"AR, Desha",5041,"Human infections",1,0,0,"AR",56.1
2017,"AR, Grant",5053,"Human infections",0,0,1,"AR",56.1
2017,"AR, Howard",5061,"Human infections",0,0,1,"AR",56.1
2017,"AR, Jefferson",5069,"Human infections",1,1,0,"AR",56.1
2017,"AR, Lincoln",5079,"Human infections",1,1,0,"AR",56.1
2017,"AR, Lonoke",5085,"Human infections",1,1,0,"AR",56.1
2017,"AR, Marion",5089,"Human infections",1,1,0,"AR",56.1
2017,"AR, Ouachita",5103,"Human infections",1,1,0,"AR",56.1
2017,"AR, Pulaski",5119,"Human infections",3,3,0,"AR",56.1
2017,"AR, Saline",5125,"Human infections",2,1,2,"AR",56.1
2017,"AR, Sebastian",5131,"Human infections",1,1,0,"AR",56.1
2017,"AR, Sharp",5135,"Human infections",1,0,0,"AR",56.1
2017,"AR, Stone",5137,"Human infections",0,0,1,"AR",56.1
2017,"AR, Union",5139,"Human infections",1,1,0,"AR",56.1
2017,"AR, White",5145,"Human infections",2,2,0,"AR",56.1
2017,"CA, Alameda",6001,"Human infections and non-human activity",1,1,0,"CA",56.1
2017,"CA, Butte",6007,"Human infections and non-human activity",4,3,1,"CA",56.1
2017,"CA, Calaveras",6009,"Non-human activity",0,0,0,"CA",56.1
2017,"CA, Colusa",6011,"Non-human activity",0,0,0,"CA",56.1
2017,"CA, Contra Costa",6013,"Human infections and non-human activity",4,2,1,"CA",56.1
2017,"CA, El Dorado",6017,"Non-human activity",0,0,0,"CA",56.1
2017,"CA, Fresno",6019,"Human infections and non-human activity",13,10,1,"CA",56.1
2017,"CA, Glenn",6021,"Non-human activity",0,0,0,"CA",56.1
2017,"CA, Humboldt",6023,"Human infections and non-human activity",0,0,1,"CA",56.1
2017,"CA, Imperial",6025,"Human infections",3,2,0,"CA",56.1
2017,"CA, Inyo",6027,"Human infections and non-human activity",4,1,0,"CA",56.1
2017,"CA, Kern",6029,"Human infections and non-human activity",30,18,2,"CA",56.1
2017,"CA, Kings",6031,"Human infections and non-human activity",5,1,0,"CA",56.1
2017,"CA, Lake",6033,"Non-human activity",0,0,0,"CA",56.1
2017,"CA, Lassen",6035,"Non-human activity",0,0,0,"CA",56.1
2017,"CA, Los Angeles",6037,"Human infections and non-human activity",277,223,14,"CA",56.1
2017,"CA, Madera",6039,"Human infections and non-human activity",2,2,0,"CA",56.1
2017,"CA, Marin",6041,"Non-human activity",0,0,0,"CA",56.1
2017,"CA, Merced",6047,"Human infections and non-human activity",10,5,1,"CA",56.1
2017,"CA, Monterey",6053,"Non-human activity",0,0,0,"CA",56.1
2017,"CA, Nevada",6057,"Non-human activity",0,0,0,"CA",56.1
